imgs,cnts,areas,avg_cnts,area_sums,area_busy_rate,dataset,flag
TCGA-A2-A0ES-01Z-00-DX1_3.png,4,797.5,0.0012539184952978057,3190,0.043949079686983354,MoNuSAC,train
TCGA-A2-A0ES-01Z-00-DX1_4.png,244,790.5573770491803,0.0012649303251493031,192896,0.23631049073726973,MoNuSAC,train
TCGA-A2-A0ES-01Z-00-DX1_5.png,122,624.0573770491803,0.0016024167597031588,76135,0.30454,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_1.png,462,611.4069264069265,0.0016355719191418557,282470,0.11506309385990711,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_2.png,14,1808.357142857143,0.0005529881107556188,25317,0.2310535538276202,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_3.png,4,529.5,0.0018885741265344666,2118,0.02631775143517483,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_4.png,15,2576.2,0.00038816862044872293,38643,0.20150281059997704,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_5.png,261,303.59003831417624,0.0032939157211908576,79237,0.22517292139110073,MoNuSAC,train
TCGA-B6-A0WZ-01Z-00-DX1_6.png,5,470.0,0.002127659574468085,2350,0.027048802946593002,MoNuSAC,train
TCGA-B9-A44B-01Z-00-DX1_1.png,445,289.0674157303371,0.003459400629688654,128635,0.4379630386228687,MoNuSAC,train
TCGA-B9-A44B-01Z-00-DX1_2.png,361,996.3518005540167,0.0010036615575381655,359683,0.21911581948438033,MoNuSAC,train
TCGA-B9-A44B-01Z-00-DX1_3.png,11,1535.8181818181818,0.0006511187403812005,16894,0.5407464310863581,MoNuSAC,train
TCGA-B9-A8YI-01Z-00-DX1_1.png,254,966.5472440944882,0.0010346105750235232,245503,0.12923666022860134,MoNuSAC,train
TCGA-B9-A8YI-01Z-00-DX1_2.png,112,1019.7232142857143,0.0009806582668616308,114209,0.13001846526549227,MoNuSAC,train
TCGA-B9-A8YI-01Z-00-DX1_3.png,397,494.01007556675063,0.0020242502116029817,196122,0.08707013665059535,MoNuSAC,train
TCGA-B9-A8YI-01Z-00-DX1_4.png,6,438.1666666666667,0.002282236591860023,2629,0.042035079865052845,MoNuSAC,train
TCGA-B9-A8YI-01Z-00-DX1_5.png,7,3389.285714285714,0.00029504741833508955,23725,0.3745894909688013,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_1.png,761,328.97109067017084,0.0030397807842714314,250347,0.209843614969443,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_2.png,17,2778.4117647058824,0.00035991785404272436,47233,0.12417156302167541,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_3.png,12,1879.9166666666667,0.00053193847245002,22559,0.10833017196256296,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_4.png,58,456.5344827586207,0.0021904150458854185,26479,0.1588126982984568,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_5.png,134,991.8731343283582,0.0010081934527616224,132911,0.18697159223590515,MoNuSAC,train
TCGA-BH-A18T-01Z-00-DX1_6.png,249,916.4538152610442,0.0010911624605056157,228197,0.1960841093307876,MoNuSAC,train
TCGA-D8-A1X5-01Z-00-DX2_1.png,7,631.1428571428571,0.0015844273426889996,4418,0.05641680500574639,MoNuSAC,train
TCGA-D8-A1X5-01Z-00-DX2_2.png,512,384.587890625,0.002600185872661991,196909,0.1443038846676985,MoNuSAC,train
TCGA-D8-A1X5-01Z-00-DX2_3.png,429,1322.9463869463868,0.0007558885302284933,567544,0.2519971725223161,MoNuSAC,train
TCGA-D8-A1X5-01Z-00-DX2_4.png,15,1360.5333333333333,0.0007350058800470404,20408,0.023829540783918097,MoNuSAC,train
TCGA-DW-7841-01Z-00-DX1_1.png,717,342.5788005578801,0.002919036432994475,245629,0.3153998659452019,MoNuSAC,train
TCGA-DW-7841-01Z-00-DX1_2.png,394,631.751269035533,0.0015829014503234101,248910,0.32529940980589983,MoNuSAC,train
TCGA-DW-7841-01Z-00-DX1_3.png,12,2731.4166666666665,0.0003661103822802575,32777,0.20614465408805033,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_1.png,119,258.21008403361344,0.0038728154391902887,30727,0.13792840309729548,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_2.png,10,3009.5,0.0003322811098189068,30095,0.47307281187122735,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_3.png,131,505.31297709923666,0.0019789715390658045,66196,0.19701190476190475,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_4.png,143,658.4405594405595,0.0015187399768471807,94157,0.2422069937697108,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_5.png,110,268.1636363636364,0.0037290663773815176,29498,0.11873480493970279,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_6.png,2,643.0,0.0015552099533437014,1286,0.1458049886621315,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_7.png,2,594.5,0.001682085786375105,1189,0.07676911157024793,MoNuSAC,train
TCGA-E2-A154-01Z-00-DX1_8.png,19,311.10526315789474,0.0032143461343258333,5911,0.17612180442166736,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_1.png,291,381.6769759450172,0.002620016566427774,111068,0.040617475739516865,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_2.png,33,333.42424242424244,0.0029991820412614742,11003,0.019178478550362896,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_3.png,182,1182.0274725274726,0.0008460040254916817,215129,0.35473259307383576,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_4.png,7,705.1428571428571,0.0014181523500810373,4936,0.06964766970975435,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_5.png,3,2840.0,0.00035211267605633805,8520,0.2675711324665536,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_6.png,5,1944.6,0.0005142445747197367,9723,0.12215437961706618,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_7.png,2,504.5,0.0019821605550049554,1009,0.017471861471861472,MoNuSAC,train
TCGA-E9-A22B-01Z-00-DX1_8.png,213,1228.8028169014085,0.0008138002177775231,261735,0.2100922291521179,MoNuSAC,train
TCGA-E9-A22G-01Z-00-DX1_1.png,379,412.467018469657,0.0024244362705901166,156325,0.462636874815034,MoNuSAC,train
TCGA-E9-A22G-01Z-00-DX1_2.png,282,600.9787234042553,0.0016639524180414927,169476,0.3872250198780811,MoNuSAC,train
TCGA-E9-A22G-01Z-00-DX1_3.png,24,992.4166666666666,0.0010076412797044253,23818,0.1735297546191059,MoNuSAC,train
TCGA-E9-A22G-01Z-00-DX1_4.png,7,1561.857142857143,0.0006402634226653251,10933,0.12291727565039462,MoNuSAC,train
TCGA-E9-A22G-01Z-00-DX1_5.png,170,750.5411764705882,0.0013323719355445482,127592,0.258578620125001,MoNuSAC,train
TCGA-EJ-5495-01Z-00-DX1-1.png,638,730.8260188087775,0.0013683147209645975,466267,0.20238714804910243,MoNuSAC,train
TCGA-EJ-5495-01Z-00-DX1-2.png,335,369.4029850746269,0.002707070707070707,123750,0.3435066827663738,MoNuSAC,train
TCGA-EJ-5495-01Z-00-DX1-3.png,8,3064.0,0.00032637075718015666,24512,0.15251368840219015,MoNuSAC,train
TCGA-EJ-5495-01Z-00-DX1-4.png,14,649.2857142857143,0.0015401540154015402,9090,0.09591642924976258,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-1.png,328,847.829268292683,0.0011794827536607117,278088,0.2503236074079542,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-2.png,5,653.6,0.0015299877600979193,3268,0.041557516722195376,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-3.png,8,720.5,0.0013879250520471894,5764,0.102162353775257,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-4.png,29,722.1724137931035,0.0013847108819175858,20943,0.1211754767635623,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-5.png,35,755.5428571428571,0.0013235516563303584,26444,0.21812542789504508,MoNuSAC,train
TCGA-EJ-5505-01Z-00-DX1-6.png,29,659.7241379310345,0.0015157850721304622,19132,0.3007041368037219,MoNuSAC,train
TCGA-EJ-5517-01Z-00-DX1-1.png,51,772.0196078431372,0.001295303888451477,39373,0.16293129846805762,MoNuSAC,train
TCGA-EJ-5517-01Z-00-DX1-2.png,6,754.6666666666666,0.001325088339222615,4528,0.12401402278702892,MoNuSAC,train
TCGA-EJ-5517-01Z-00-DX1-3.png,13,1328.076923076923,0.0007529684332464524,17265,0.0286223474801061,MoNuSAC,train
TCGA-EJ-5517-01Z-00-DX1-4.png,772,702.6463730569948,0.0014231910080874856,542443,0.17684521923287078,MoNuSAC,train
TCGA-EV-5903-01Z-00-DX1_1.png,337,682.919881305638,0.0014643006117908788,230144,0.23250227052998565,MoNuSAC,train
TCGA-EV-5903-01Z-00-DX1_2.png,511,288.600782778865,0.0034649940667909815,147475,0.318878654212074,MoNuSAC,train
TCGA-EV-5903-01Z-00-DX1_3.png,18,427.44444444444446,0.002339485313231089,7694,0.31678194993412384,MoNuSAC,train
TCGA-EV-5903-01Z-00-DX1_4.png,19,1203.4736842105262,0.0008309280153940348,22866,0.24246087288459092,MoNuSAC,train
TCGA-EV-5903-01Z-00-DX1_5.png,5,2652.8,0.0003769601930036188,13264,0.30614411669667174,MoNuSAC,train
TCGA-EW-A6SD-01Z-00-DX1_1.png,11,496.09090909090907,0.0020157595748579804,5457,0.106053833446701,MoNuSAC,train
TCGA-EW-A6SD-01Z-00-DX1_2.png,6,575.3333333333334,0.0017381228273464658,3452,0.08911836840067122,MoNuSAC,train
TCGA-EW-A6SD-01Z-00-DX1_3.png,264,744.3636363636364,0.00134342940889106,196512,0.2580706164162287,MoNuSAC,train
TCGA-EW-A6SD-01Z-00-DX1_4.png,140,2148.5071428571428,0.00046543945796250554,300791,0.43492990738665527,MoNuSAC,train
TCGA-EW-A6SD-01Z-00-DX1_5.png,359,290.0557103064067,0.0034476135599731104,104130,0.4182330827067669,MoNuSAC,train
TCGA-F9-A97G-01Z-00-DX1_1.png,258,551.9612403100775,0.0018117214162324622,142406,0.12940823670531787,MoNuSAC,train
TCGA-F9-A97G-01Z-00-DX1_2.png,13,1100.6923076923076,0.0009085191138444335,14309,0.4491070587866043,MoNuSAC,train
TCGA-F9-A97G-01Z-00-DX1_3.png,513,227.33333333333334,0.004398826979472141,116622,0.32520565516856753,MoNuSAC,train
TCGA-F9-A97G-01Z-00-DX1_4.png,5,461.4,0.002167316861725184,2307,0.011033631772268135,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_1.png,8,638.875,0.001565251418509098,5111,0.017398556644880173,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_10.png,4,771.0,0.0012970168612191958,3084,0.13327571305099395,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_2.png,2,760.5,0.0013149243918474688,1521,0.03172715894868586,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_3.png,3,628.3333333333334,0.0015915119363395225,1885,0.08602592186929536,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_4.png,2,732.5,0.0013651877133105802,1465,0.022625482625482626,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_5.png,16,627.625,0.001593308105954989,10042,0.017560364847094372,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_6.png,13,690.6923076923077,0.0014478226974050563,8979,0.07233895137120944,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_7.png,3,738.3333333333334,0.0013544018058690745,2215,0.02100123257798426,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_8.png,6,652.8333333333334,0.0015317845289762573,3917,0.014531087698471582,MoNuSAC,train
TCGA-G7-A8LD-01Z-00-DX1_9.png,26,684.0769230769231,0.00146182390644327,17786,0.10137938896488828,MoNuSAC,train
TCGA-G9-6342-01Z-00-DX1-1.png,5,533.2,0.0018754688672168042,2666,0.08800422525912723,MoNuSAC,train
TCGA-G9-6342-01Z-00-DX1-2.png,10,492.9,0.002028809089064719,4929,0.03755371346722336,MoNuSAC,train
TCGA-G9-6499-01Z-00-DX1-1.png,42,1815.6666666666667,0.0005507618872774004,76258,0.10187456248630683,MoNuSAC,train
TCGA-G9-6499-01Z-00-DX1-2.png,264,337.9469696969697,0.0029590441390750745,89218,0.355688269439306,MoNuSAC,train
TCGA-G9-6499-01Z-00-DX1-3.png,21,615.4761904761905,0.0016247582205029013,12925,0.060250792466902854,MoNuSAC,train
TCGA-G9-6499-01Z-00-DX1-4.png,317,871.160883280757,0.001147893597143664,276158,0.1558263778230193,MoNuSAC,train
TCGA-G9-6499-01Z-00-DX1-5.png,85,395.61176470588236,0.00252773069259821,33627,0.26564129301355577,MoNuSAC,train
TCGA-J4-A67Q-01Z-00-DX1-1.png,208,561.5721153846154,0.0017807151968632017,116807,0.16303693933239816,MoNuSAC,train
TCGA-J4-A67Q-01Z-00-DX1-2.png,19,729.0,0.0013717421124828531,13851,0.21804014167650532,MoNuSAC,train
TCGA-J4-A67Q-01Z-00-DX1-3.png,320,337.515625,0.0029628257951020785,108005,0.3724104876972305,MoNuSAC,train
TCGA-J4-A67Q-01Z-00-DX1-4.png,71,499.09859154929575,0.0020036121458403885,35436,0.1370481811220346,MoNuSAC,train
TCGA-J4-A67Q-01Z-00-DX1-5.png,5,1059.4,0.000943930526713234,5297,0.08742655311282763,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-1.png,270,321.31111111111113,0.0031122484265855175,86754,0.4275196625337565,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-2.png,203,754.1773399014778,0.0013259480855399809,153098,0.1604151779259126,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-3.png,12,538.25,0.0018578727357176034,6459,0.22237906696505422,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-4.png,6,685.0,0.00145985401459854,4110,0.24968106433388007,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-5.png,151,340.0927152317881,0.002940374654359933,51354,0.4549795784568224,MoNuSAC,train
TCGA-J4-A67T-01Z-00-DX1-6.png,120,629.7416666666667,0.001587952731940346,75569,0.24116329239960171,MoNuSAC,train
TCGA-KK-A59X-01Z-00-DX1-1.png,380,329.89473684210526,0.0030312699425654116,125360,0.4136774925916882,MoNuSAC,train
TCGA-KK-A59X-01Z-00-DX1-2.png,24,3977.6666666666665,0.00025140367049358923,95464,0.3852461662631154,MoNuSAC,train
TCGA-KK-A59X-01Z-00-DX1-3.png,6,505.3333333333333,0.001978891820580475,3032,0.054536297575365135,MoNuSAC,train
TCGA-KK-A6E0-01Z-00-DX1-1.png,158,693.5569620253165,0.0014418426383895166,109582,0.1831935751350773,MoNuSAC,train
TCGA-KK-A6E0-01Z-00-DX1-2.png,226,736.7035398230089,0.0013573981200636655,166495,0.1748226782798612,MoNuSAC,train
TCGA-KK-A6E0-01Z-00-DX1-3.png,21,1769.7142857142858,0.0005650629641588634,37164,0.289085775181437,MoNuSAC,train
TCGA-KK-A6E0-01Z-00-DX1-4.png,5,620.2,0.0016123831022250886,3101,0.31610601427115187,MoNuSAC,train
TCGA-KK-A6E0-01Z-00-DX1-5.png,7,1914.2857142857142,0.0005223880597014925,13400,0.046858389749902085,MoNuSAC,train
TCGA-KK-A7AW-01Z-00-DX1-1.png,325,366.73846153846154,0.0027267388203708366,119190,0.4366509869433332,MoNuSAC,train
TCGA-L4-A4E5-01Z-00-DX1_1.png,328,368.6280487804878,0.0027127615581837732,120910,0.18829989690304214,MoNuSAC,train
TCGA-L4-A4E5-01Z-00-DX1_2.png,27,1261.4814814814815,0.0007927187316500294,34060,0.1358054226475279,MoNuSAC,train
TCGA-L4-A4E5-01Z-00-DX1_3.png,169,1426.5384615384614,0.000700997573469938,241085,0.2976358024691358,MoNuSAC,train
TCGA-MH-A560-01Z-00-DX2_1.png,215,307.9441860465116,0.003247341710971484,66208,0.35994150298193445,MoNuSAC,train
TCGA-MH-A560-01Z-00-DX2_2.png,357,936.7478991596639,0.001067523077337113,334419,0.12584585511238555,MoNuSAC,train
TCGA-MH-A560-01Z-00-DX2_3.png,6,6430.333333333333,0.0001555129334923021,38582,0.45580955756394353,MoNuSAC,train
TCGA-MH-A560-01Z-00-DX2_4.png,3,639.6666666666666,0.001563314226159458,1919,0.09492481203007519,MoNuSAC,train
TCGA-MP-A4SY-01Z-00-DX1_1.png,23,548.9130434782609,0.0018217821782178219,12625,0.09741512345679013,MoNuSAC,train
TCGA-MP-A4SY-01Z-00-DX1_2.png,352,921.8522727272727,0.0010847725059477584,324492,0.26575377244528164,MoNuSAC,train
TCGA-MP-A4SY-01Z-00-DX1_3.png,316,336.4810126582278,0.0029719358964712963,106328,0.31592583788923223,MoNuSAC,train
TCGA-MP-A4SY-01Z-00-DX1_4.png,56,1808.875,0.0005528297975260866,101297,0.34364992129403465,MoNuSAC,train
TCGA-MP-A4T7-01Z-00-DX1_1.png,16,436.25,0.002292263610315186,6980,0.18268425460636517,MoNuSAC,train
TCGA-MP-A4T7-01Z-00-DX1_2.png,8,2146.375,0.000465901811193291,17171,0.15422130411352614,MoNuSAC,train
TCGA-MP-A4T7-01Z-00-DX1_3.png,282,671.4468085106383,0.0014893212497623424,189348,0.24479379444085325,MoNuSAC,train
TCGA-MP-A4T7-01Z-00-DX1_4.png,434,246.72119815668202,0.004053158007788787,107077,0.30131554880193606,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_1.png,195,310.46153846153845,0.0032210109018830525,60540,0.24247813130827645,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_2.png,88,292.96590909090907,0.0034133664326441954,25781,0.33306203653463556,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_3.png,560,623.9285714285714,0.0016027475672581567,349400,0.1430179488753812,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_4.png,6,4400.333333333333,0.00022725551094614045,26402,0.18383745543672014,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_5.png,4,4830.5,0.00020701790704895975,19322,0.19095904490828589,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_6.png,3,655.6666666666666,0.001525165226232842,1967,0.1536478675206999,MoNuSAC,train
TCGA-P4-AAVK-01Z-00-DX1_7.png,2,570.0,0.0017543859649122807,1140,0.1245493280891511,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_1.png,284,686.8133802816901,0.0014559995898592705,195055,0.10693658255780486,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_2.png,762,661.0367454068241,0.0015127752079569594,503710,0.2571556202218223,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_3.png,315,308.36825396825395,0.003242875967715368,97136,0.20570029710665133,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_4.png,311,344.54340836012864,0.0029023919068994803,107153,0.21380654790409603,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_5.png,15,3208.0,0.0003117206982543641,48120,0.17065645281412917,MoNuSAC,train
TCGA-S3-AA11-01Z-00-DX1_6.png,14,455.14285714285717,0.002197112366603892,6372,0.14093603468105811,MoNuSAC,train
